"","mode","ox.red","error","control.changes","Ns.changes","counter.inc.","Ns","time.s","dq.mA.h","X.Q.Qo..mA.h","control.V.mA","Ewe.V","I.Range","Q.charge.discharge.mA.h","half.cycle"
"1",3,FALSE,FALSE,TRUE,FALSE,FALSE,0,1170590.02665698,5.31733480683114e-09,5.31733480683114e-09,0,2.69962334632874,115,0,0
"2",3,FALSE,FALSE,TRUE,FALSE,FALSE,0,1170591.0266571,0,5.31733480683114e-09,0,2.69938707351685,115,0,0
"3",3,FALSE,FALSE,TRUE,FALSE,FALSE,0,1170592.02665721,0,5.31733480683114e-09,0,2.69930815696716,115,0,0
"4",3,FALSE,FALSE,TRUE,FALSE,FALSE,0,1170593.02665733,0,5.31733480683114e-09,0,2.69903254508972,115,0,0
"5",3,FALSE,FALSE,TRUE,FALSE,FALSE,0,1170594.02665745,0,5.31733480683114e-09,0,2.69895362854004,115,0,0
"6",3,FALSE,FALSE,TRUE,FALSE,FALSE,0,1170595.02665757,0,5.31733480683114e-09,0,2.69887495040894,115,0,0
"7",3,FALSE,FALSE,TRUE,FALSE,FALSE,0,1170596.02665769,0,5.31733480683114e-09,0,2.69867777824402,115,0,0
"8",3,FALSE,FALSE,TRUE,FALSE,FALSE,0,1170597.02665781,0,5.31733480683114e-09,0,2.69859910011292,115,0,0
"9",3,FALSE,FALSE,TRUE,FALSE,FALSE,0,1170598.02665793,0,5.31733480683114e-09,0,2.69832324981689,115,0,0
"10",3,FALSE,FALSE,TRUE,FALSE,FALSE,0,1170599.02665805,0,5.31733480683114e-09,0,2.69820499420166,115,0,0
"11",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170600.09665817,-1.6333798567454e-07,-1.58020650867709e-07,-0.294200032949448,2.64119529724121,115,0,0
"12",1,FALSE,FALSE,FALSE,TRUE,FALSE,1,1170600.09865817,-1.62900355127123e-07,-3.20921005994832e-07,-0.294200032949448,2.63910722732544,115,0,0
"13",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170600.11265818,-1.14325649208493e-06,-1.46417749807976e-06,-0.294200032949448,2.62839078903198,115,0,0
"14",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170600.13465818,-1.79715547296736e-06,-3.26133297104712e-06,-0.294200032949448,2.61755609512329,115,0,0
"15",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170600.16465818,-2.45171089967092e-06,-5.71304387071804e-06,-0.294200032949448,2.60691857337952,115,0,0
"16",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170600.20065819,-2.94194367196825e-06,-8.65498754268628e-06,-0.294200032949448,2.59691119194031,115,0,0
"17",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170600.24265819,-3.43261407481299e-06,-1.20876016174993e-05,-0.294200032949448,2.58674645423889,115,0,0
"18",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170600.2906582,-3.92470677693685e-06,-1.60123083944361e-05,-0.294200032949448,2.57634520530701,115,0,0
"19",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170600.3426582,-4.25017926428053e-06,-2.02624876587167e-05,-0.294200032949448,2.56594395637512,115,0,0
"20",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170600.39665821,-4.4129702117708e-06,-2.46754578704875e-05,-0.294200032949448,2.55581831932068,115,0,0
"21",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170600.45265822,-4.57685523562961e-06,-2.92523131061171e-05,-0.294200032949448,2.5457718372345,115,0,0
"22",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170600.51265823,-4.90353120697869e-06,-3.41558443130958e-05,-0.294200032949448,2.53548884391785,115,0,0
"23",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170600.57265823,-4.9037500222524e-06,-3.90595943353482e-05,-0.294200032949448,2.52548146247864,115,0,0
"24",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170600.63665824,-5.23195770051744e-06,-4.42915520358656e-05,-0.294200032949448,2.51531672477722,115,0,0
"25",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170600.70265825,-5.39485805564456e-06,-4.96864100915102e-05,-0.294200032949448,2.50523066520691,115,0,0
"26",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170600.77065826,-5.55950893296136e-06,-5.52459190244715e-05,-0.294200032949448,2.49490809440613,115,0,0
"27",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170600.84065826,-5.72273751099904e-06,-6.09686565354706e-05,-0.294200032949448,2.48478269577026,115,0,0
"28",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170600.91465827,-6.05006992816925e-06,-6.70187264636398e-05,-0.294200032949448,2.47449970245361,115,0,0
"29",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170600.99065828,-6.21154798401727e-06,-7.32302744476571e-05,-0.294200032949448,2.46429538726807,115,0,0
"30",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170601.06865829,-6.3758706384235e-06,-7.96061450860806e-05,-0.294200032949448,2.45405173301697,115,0,0
"31",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170601.1486583,-6.53898980882433e-06,-8.61451348949049e-05,-0.294200032949448,2.44388699531555,115,0,0
"32",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170601.23065831,-6.7019995715883e-06,-9.28471344664932e-05,-0.294200032949448,2.43380093574524,115,0,0
"33",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170601.31465832,-6.86468111144172e-06,-9.97118155779349e-05,-0.294200032949448,2.42379355430603,115,0,0
"34",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170601.40265833,-7.19157589806451e-06,-0.000106903391475999,-0.294200032949448,2.41374683380127,115,0,0
"35",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170601.49265834,-7.35896196630266e-06,-0.000114262353442302,-0.294200032949448,2.40373969078064,115,0,0
"36",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170601.58665835,-7.68727905220456e-06,-0.000121949632494507,-0.294200032949448,2.39369297027588,115,0,0
"37",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170601.68265836,-7.84591250949436e-06,-0.000129795545004001,-0.294200032949448,2.3836464881897,115,0,0
"38",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170601.78265838,-8.17959056960212e-06,-0.000137975135573603,-0.294200032949448,2.37356042861938,115,0,0
"39",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170601.88665839,-8.50090556674533e-06,-0.000146476041140348,-0.294200032949448,2.36351370811462,115,0,0
"40",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170601.9946584,-8.82998850610521e-06,-0.000155306029646454,-0.294200032949448,2.35330939292908,115,0,0
"41",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170602.10665841,-9.15469513999091e-06,-0.000164460724786445,-0.294200032949448,2.34314465522766,115,0,0
"42",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170602.22265843,-9.4839968946245e-06,-0.000173944721681069,-0.294200032949448,2.3330979347229,115,0,0
"43",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170602.33865844,-9.48355926407708e-06,-0.000183428280945146,-0.294200032949448,2.32305121421814,115,0,0
"44",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170602.46065846,-9.97258855236901e-06,-0.000193400869497515,-0.294200032949448,2.31304407119751,115,0,0
"45",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170602.58865847,-1.04627119170295e-05,-0.000203863581414545,-0.294200032949448,2.30272150039673,115,0,0
"46",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170602.71865849,-1.06249558263355e-05,-0.00021448853724088,-0.294200032949448,2.29263544082642,115,0,0
"47",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170602.8546585,-1.11162826750014e-05,-0.000225604819915882,-0.294200032949448,2.28239178657532,115,0,0
"48",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170602.99465852,-1.14467879136403e-05,-0.000237051607829522,-0.294200032949448,2.27238464355469,115,0,0
"49",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170603.13665854,-1.16077189313041e-05,-0.000248659326760826,-0.294200032949448,2.26229858398438,115,0,0
"50",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170603.28465855,-1.21001398563385e-05,-0.000260759466617164,-0.294200032949448,2.25225186347961,115,0,0
"51",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170603.43665857,-1.24271440505981e-05,-0.000273186610667763,-0.294200032949448,2.24220538139343,115,0,0
"52",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170603.59465859,-1.2919236752722e-05,-0.000286105847420485,-0.294200032949448,2.23215866088867,115,0,0
"53",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170603.76065861,-1.35707287655936e-05,-0.000299676576186078,-0.294200032949448,2.22207260131836,115,0,0
"54",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170603.93465863,-1.42255030075709e-05,-0.000313902079193649,-0.294200032949448,2.21198654174805,115,0,0
"55",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170604.11665865,-1.48838877015644e-05,-0.000328785966895213,-0.294200032949448,2.20182156562805,115,0,0
"56",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170604.31265868,-1.60267065631019e-05,-0.000344812673458315,-0.294200032949448,2.19169616699219,115,0,0
"57",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170604.5186587,-1.68407707081901e-05,-0.000361653444166505,-0.294200032949448,2.18168902397156,115,0,0
"58",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170604.74465873,-1.84779798322254e-05,-0.000380131423998731,-0.294200032949448,2.1716423034668,115,0,0
"59",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170604.98865876,-1.99580872058868e-05,-0.000400089511204618,-0.294200032949448,2.16159558296204,115,0,0
"60",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170605.26065879,-2.22409897380405e-05,-0.000422330500942658,-0.294200032949448,2.15154910087585,115,0,0
"61",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170605.56065883,-2.45279403527578e-05,-0.000446858441295416,-0.294200032949448,2.14154171943665,115,0,0
"62",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170605.90065887,-2.78022491931915e-05,-0.000474660690488607,-0.294200032949448,2.13141632080078,115,0,0
"63",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170606.28465891,-3.1402030520969e-05,-0.000506062721009576,-0.294200032949448,2.12133026123047,115,0,0
"64",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170606.72065897,-3.56459735499488e-05,-0.000541708694559525,-0.294200032949448,2.11124420166016,115,0,0
"65",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170607.21065902,-4.00702127483156e-05,-0.000581778907307841,-0.294200032949448,2.10123705863953,115,0,0
"66",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170607.75265909,-4.4316015707122e-05,-0.000626094923014963,-0.294200032949448,2.09122967720032,115,0,0
"67",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170608.35465916,-4.92307064930598e-05,-0.000675325629508023,-0.294200032949448,2.08122253417969,115,0,0
"68",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170609.02265924,-5.46276432938046e-05,-0.000729953272801827,-0.294200032949448,2.07121515274048,115,0,0
"69",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170609.75865933,-6.01891215642293e-05,-0.000790142394366056,-0.294200032949448,2.06120800971985,115,0,0
"70",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170610.55465942,-6.51008583439721e-05,-0.000855243252710029,-0.294200032949448,2.05116128921509,115,0,0
"71",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170611.41865952,-7.06551157103644e-05,-0.000925898368420393,-0.294200032949448,2.04115390777588,115,0,0
"72",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170612.34065963,-7.54054838418961e-05,-0.00100130385226229,-0.294200032949448,2.0311074256897,115,0,0
"73",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170613.33665975,-8.14490987194909e-05,-0.00108275295098178,-0.294200032949448,2.02110004425049,115,0,0
"74",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170614.39865988,-8.68395804696613e-05,-0.00116959253145144,-0.294200032949448,2.01109290122986,115,0,0
"75",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170615.51866001,-9.15924649768405e-05,-0.00126118499642828,-0.294200032949448,2.00108551979065,115,0,0
"76",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170616.73266016,-9.92765712075763e-05,-0.00136046156763586,-0.294200032949448,1.99103903770447,115,0,0
"77",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170618.01066031,-0.000104505793717172,-0.00146496736135303,-0.294200032949448,1.98103177547455,115,0,0
"78",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170619.36866047,-0.000111052113837666,-0.0015760194751907,-0.294200032949448,1.97102451324463,115,0,0
"79",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170620.81266064,-0.000118085056278441,-0.00169410453146914,-0.294200032949448,1.96101725101471,115,0,0
"80",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170622.33266082,-0.000124303715758853,-0.00181840824722799,-0.294200032949448,1.95100998878479,115,0,0
"81",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170623.93266102,-0.00013083012368944,-0.00194923837091743,-0.294200032949448,1.94100272655487,115,0,0
"82",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170625.65666122,-0.000140980601443185,-0.00209021897236062,-0.294200032949448,1.9309561252594,115,0,0
"83",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170627.46666144,-0.000148009167578485,-0.0022382281399391,-0.294200032949448,1.92094886302948,115,0,0
"84",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170629.36666166,-0.000155387275881237,-0.00239361541582034,-0.294200032949448,1.91090214252472,115,0,0
"85",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170631.38866191,-0.000165341374542978,-0.00255895679036332,-0.294200032949448,1.9008948802948,115,0,0
"86",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170633.50266216,-0.000172869473099709,-0.00273182626346302,-0.294200032949448,1.89088773727417,115,0,0
"87",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170635.74266243,-0.000183189743889703,-0.00291501600735273,-0.294200032949448,1.88084101676941,115,0,0
"88",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170638.10466271,-0.000193147671818733,-0.00310816367917146,-0.294200032949448,1.87083375453949,115,0,0
"89",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170640.584663,-0.000202832971149021,-0.00331099665032048,-0.294200032949448,1.86082649230957,115,0,0
"90",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170643.17466331,-0.000211814809838931,-0.00352281146015941,-0.294200032949448,1.85081923007965,115,0,0
"91",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170645.90666363,-0.00022342723329862,-0.00374623869345803,-0.294200032949448,1.84081196784973,115,0,0
"92",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170648.78466398,-0.000235356814265251,-0.00398159550772328,-0.294200032949448,1.83080470561981,115,0,0
"93",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170651.81466434,-0.00024780759036541,-0.00422940309808869,-0.294200032949448,1.82075810432434,115,0,0
"94",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170654.98666472,-0.000259411589437061,-0.00448881468752575,-0.294200032949448,1.81075084209442,115,0,0
"95",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170658.33866512,-0.00027415511475669,-0.00476296980228243,-0.294200032949448,1.80070424079895,115,0,0
"96",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170661.83266553,-0.000285766662955284,-0.00504873646523771,-0.294200032949448,1.79069697856903,115,0,0
"97",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170665.55066598,-0.0003040512177017,-0.00535278768293941,-0.294200032949448,1.78068971633911,115,0,0
"98",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170669.42666644,-0.000316992335981793,-0.0056697800189212,-0.294200032949448,1.77068245410919,115,0,0
"99",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170673.50466693,-0.000333505008419355,-0.00600328502734056,-0.294200032949448,1.76067519187927,115,0,0
"100",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170677.76866744,-0.000348704631328583,-0.00635198965866914,-0.294200032949448,1.75066792964935,115,0,0
"101",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170682.30666798,-0.000371087186932564,-0.00672307684560171,-0.294200032949448,1.74066066741943,115,0,0
"102",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170687.10466855,-0.000392371124360296,-0.007115447969962,-0.294200032949448,1.73065340518951,115,0,0
"103",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170692.19066915,-0.000415945075816578,-0.00753139304577858,-0.294200032949448,1.72064614295959,115,0,0
"104",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170697.57066979,-0.000439964074691137,-0.00797135712046972,-0.294200032949448,1.71063888072968,115,0,0
"105",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170703.34267048,-0.000472056436936061,-0.00844341355740578,-0.294200032949448,1.70063161849976,115,0,0
"106",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170709.44267121,-0.000498870999680625,-0.0089422845570864,-0.294200032949448,1.69058501720428,115,0,0
"107",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170716.076672,-0.000542524692018827,-0.00948480924910523,-0.294200032949448,1.68057775497437,115,0,0
"108",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170723.20267285,-0.000582778592573272,-0.0100675878416785,-0.294200032949448,1.67057049274445,115,0,0
"109",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170730.91267377,-0.000630533677405781,-0.0106981215190843,-0.294200032949448,1.66056323051453,115,0,0
"110",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170739.33467477,-0.000688740642799271,-0.0113868621618836,-0.294200032949448,1.65055596828461,115,0,0
"111",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170748.57467587,-0.000755716226630741,-0.0121425783885143,-0.294200032949448,1.64050936698914,115,0,0
"112",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170758.57467707,-0.000817833347585466,-0.0129604117360998,-0.294200032949448,1.63089609146118,115,0,0
"113",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170768.57467826,-0.000817805776860979,-0.0137782175129607,-0.294200032949448,1.6221889257431,115,0,0
"114",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170778.57467945,-0.000817770547601912,-0.0145959880605627,-0.294200032949448,1.61419105529785,115,0,0
"115",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170788.57468064,-0.000817782582441966,-0.0154137706430046,-0.294200032949448,1.60705995559692,115,0,0
"116",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170798.57468183,-0.000817772954569923,-0.0162315435975745,-0.294200032949448,1.6005197763443,115,0,0
"117",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170808.57468303,-0.000817839693228404,-0.0170493832908029,-0.294200032949448,1.59464931488037,115,0,0
"118",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170818.57468422,-0.000817824923197428,-0.0178672082140004,-0.294200032949448,1.5891729593277,115,0,0
"119",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170828.57468541,-0.000817811247242822,-0.0186850194612431,-0.294200032949448,1.58420872688293,115,0,0
"120",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170838.5746866,-0.000817792976167467,-0.0195028124374106,-0.294200032949448,1.5795990228653,115,0,0
"121",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170848.57468779,-0.00081775599638621,-0.0203205684337968,-0.294200032949448,1.57538342475891,115,0,0
"122",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170858.57468899,-0.000817725143432617,-0.0211382935772294,-0.294200032949448,1.57148289680481,115,0,0
"123",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170868.57469018,-0.000817739913463593,-0.021956033490693,-0.294200032949448,1.56805527210236,115,0,0
"124",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170878.57469137,-0.000817739804055956,-0.022773773294749,-0.294200032949448,1.56458818912506,115,0,0
"125",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170888.57469256,-0.000817762342029148,-0.0235915356367781,-0.294200032949448,1.5613180398941,115,0,0
"126",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170898.57469375,-0.000817809715535906,-0.024409345352314,-0.294200032949448,1.55836319923401,115,0,0
"127",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170908.57469495,-0.00081782175037596,-0.02522716710269,-0.294200032949448,1.55584168434143,115,0,0
"128",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170918.57469614,-0.000817776236799028,-0.026044943339489,-0.294200032949448,1.5534383058548,115,0,0
"129",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170928.57469733,-0.000817745821475983,-0.026862689160965,-0.294200032949448,1.55099558830261,115,0,0
"130",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170938.57469852,-0.000817782473034329,-0.0276804716339993,-0.294200032949448,1.54898631572723,115,0,0
"131",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170948.57469971,-0.000817777440283034,-0.0284982490742824,-0.294200032949448,1.54697692394257,115,0,0
"132",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170958.57470091,-0.000817789693938361,-0.0293160387682207,-0.294200032949448,1.54508578777313,115,0,0
"133",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170968.5747021,-0.000817768797079722,-0.0301338075653004,-0.294200032949448,1.54358863830566,115,0,0
"134",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170978.57470329,-0.000817771094640096,-0.0309515786599405,-0.294200032949448,1.54220974445343,115,0,0
"135",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170988.57470448,-0.00081777514272266,-0.0317693538026632,-0.294200032949448,1.54075193405151,115,0,0
"136",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1170998.57470568,-0.000817739694648319,-0.0325870934973115,-0.294200032949448,1.53956997394562,115,0,0
"137",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171008.57470687,-0.000817735427750482,-0.033404828925062,-0.294200032949448,1.53854560852051,115,0,0
"138",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171018.57470806,-0.000817762998474969,-0.034222591923537,-0.294200032949448,1.53756070137024,115,0,0
"139",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171028.57470925,-0.000817746149698893,-0.0350403380732359,-0.294200032949448,1.53669393062592,115,0,0
"140",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171038.57471044,-0.000817780831919776,-0.0358581189051556,-0.294200032949448,1.53618180751801,115,0,0
"141",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171048.57471164,-0.000817790350384182,-0.0366759092555397,-0.294200032949448,1.53539383411407,115,0,0
"142",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171058.57471283,-0.000817807308567895,-0.0374937165641076,-0.294200032949448,1.53492105007172,115,0,0
"143",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171068.57471402,-0.000817816936439938,-0.0383115335005475,-0.294200032949448,1.53440880775452,115,0,0
"144",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171078.57471521,-0.000817784114148882,-0.0391293176146964,-0.294200032949448,1.53393602371216,115,0,0
"145",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171088.5747164,-0.000817802385224236,-0.0399471199999206,-0.294200032949448,1.53354203701019,115,0,0
"146",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171098.5747176,-0.00081782175037596,-0.0407649417502966,-0.294200032949448,1.53322684764862,115,0,0
"147",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171108.57471879,-0.0008178022758166,-0.0415827440261132,-0.294200032949448,1.5327935218811,115,0,0
"148",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171118.57471998,-0.000817710920439826,-0.042400454946553,-0.294200032949448,1.53251767158508,115,0,0
"149",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171128.57472117,-0.000817731270260281,-0.0432181862168133,-0.294200032949448,1.53212368488312,115,0,0
"150",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171138.57472236,-0.000817798337141673,-0.044035984553955,-0.294200032949448,1.53192675113678,115,0,0
"151",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171148.57472356,-0.000817790240976546,-0.0448537747949315,-0.294200032949448,1.5316903591156,115,0,0
"152",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171158.57472475,-0.000817794289059109,-0.0456715690839906,-0.294200032949448,1.53137516975403,115,0,0
"153",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171168.57472594,-0.000817790569199456,-0.0464893596531901,-0.294200032949448,1.5311781167984,115,0,0
"154",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171178.57472713,-0.000817801947593689,-0.0473071616007838,-0.294200032949448,1.53102052211761,115,0,0
"155",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171188.57472833,-0.00081781999985377,-0.0481249816006376,-0.294200032949448,1.53082358837128,115,0,0
"156",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171198.57472952,-0.000817804792192247,-0.0489427863928298,-0.294200032949448,1.53062653541565,115,0,0
"157",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171208.57473071,-0.000817749322520362,-0.0497605357153502,-0.294200032949448,1.5305083990097,115,0,0
"158",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171218.5747319,-0.000817813654210832,-0.050578349369561,-0.294200032949448,1.5305083990097,115,0,0
"159",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171228.57473309,-0.000817794507874383,-0.0513961438774354,-0.294200032949448,1.53023254871368,115,0,0
"160",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171238.57473429,-0.000817776455614302,-0.0522139203330497,-0.294200032949448,1.53015375137329,115,0,0
"161",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171248.57473548,-0.000817776017983754,-0.0530316963510334,-0.294200032949448,1.5299961566925,115,0,0
"162",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171258.57473667,-0.000817827111350165,-0.0538495234623836,-0.294200032949448,1.52987802028656,115,0,0
"163",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171268.57473786,-0.00081779702425003,-0.0546673204866336,-0.294200032949448,1.52975976467133,115,0,0
"164",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171278.57473905,-0.000817791225645277,-0.0554851117122789,-0.294200032949448,1.52960216999054,115,0,0
"165",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171288.57474025,-0.000817785974078708,-0.0563028976863576,-0.294200032949448,1.52956283092499,115,0,0
"166",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171298.57474144,-0.000817824704382155,-0.0571207223907398,-0.294200032949448,1.52952337265015,115,0,0
"167",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1171308.57474263,-0.00081775424586402,-0.0579384766366038,-0.294200032949448,1.52936577796936,115,0,0
